CustomerID,Frequency,MonetaryValue,AverageOrderValue,TotalQuantity,ProductDiversity,RecencyDays,PrimaryCountry,IsUK,RepeatProbability,ConditionalFutureRevenue,PredictedCLV,CLVSegment,Location,BusinessAction
17433,1,266.8,266.8,120,39,11,United Kingdom,1,0.5407776246376409,523.8105287714588,283.26501350921615,Medium,UK,Low-cost nurture
17435,1,331.35,331.35,195,15,37,United Kingdom,1,0.5198133806112283,692.3564534469974,359.8961486542842,Medium,UK,Low-cost nurture
17436,3,317.76,105.92,88,4,34,United Kingdom,1,0.6381177297022774,608.5725601085838,388.3409404155923,Medium,UK,Low-cost nurture
17437,1,369.68,369.68,283,52,155,United Kingdom,1,0.4283144081944487,603.170899504568,258.34678686141234,Medium,UK,Low-cost nurture
17438,4,1034.32,258.58000000000004,450,39,70,United Kingdom,1,0.7663926379403201,1249.0031172017964,957.2267937879676,High,UK,Protect loyalty
17439,1,325.74,325.74,370,8,281,United Kingdom,1,0.2750414927423605,610.5512120015967,167.9269167445766,Low,UK,Low-cost nurture
17440,1,137.16,137.16,36,1,175,United Kingdom,1,0.2553565473420654,370.45546470033935,94.59822840987906,Low,UK,Low-cost nurture
17441,1,293.35,293.35,245,21,358,United Kingdom,1,0.2106098235780154,469.69490341320267,98.92236074334762,Low,UK,Low-cost nurture
17442,9,2371.74,263.52666666666664,1638,113,7,United Kingdom,1,0.9247313005274972,2408.709542755728,2227.409108065497,Very High,UK,Protect loyalty
17448,46,14523.67,315.7319565217391,11534,569,123,United Kingdom,1,0.983509763447598,10281.443501065394,10111.900065632668,Very High,UK,Protect loyalty
17449,6,2348.94,391.49,1362,182,13,United Kingdom,1,0.8964374489191264,2199.296828976081,1971.5320387832423,Very High,UK,Protect loyalty
17450,5,50393.46,10078.692,13941,79,33,United Kingdom,1,0.9346935480662296,32389.40278081005,30274.16580494155,Very High,UK,Protect loyalty
17454,6,1030.41,171.735,484,51,88,United Kingdom,1,0.8103915207165464,1189.630614093144,964.066562445902,High,UK,Protect loyalty
17456,1,725.7,725.7,286,43,82,United Kingdom,1,0.53197029452011,1149.0792890668067,611.2760478318278,Medium,UK,Win back now
17457,9,4247.11,471.9011111111111,1869,20,5,United Kingdom,1,0.9238802520455616,4817.188590543252,4450.505409182104,Very High,UK,Protect loyalty
17458,1,213.08,213.08,112,32,7,United Kingdom,1,0.5307011943361779,445.0172890739911,236.1712068118152,Low,UK,Low-cost nurture
17460,10,1535.54,153.554,718,82,12,United Kingdom,1,0.91415433711788,1722.3614471277283,1574.5041869764411,Very High,UK,Protect loyalty
17463,2,659.4,329.7,394,98,186,United Kingdom,1,0.5401344543447223,749.6275480058075,404.8996666038889,Medium,UK,Low-cost nurture
17464,2,617.1800000000001,308.59000000000003,388,28,148,United Kingdom,1,0.5561618167896896,846.1681827285506,470.6064338159408,Medium,UK,Low-cost nurture
17465,7,2542.79,363.2557142857143,1477,103,51,United Kingdom,1,0.890217421681447,2455.89984007216,2186.284823536916,Very High,UK,Protect loyalty
17467,1,102.6,102.6,20,4,21,United Kingdom,1,0.3928702316474997,291.2068036258234,114.4064843978052,Low,UK,Low-cost nurture
17468,1,57.8,57.8,68,3,1,United Kingdom,1,0.4310249251442613,192.61240558117623,83.02074769748259,Low,UK,Low-cost nurture
17469,12,3180.28,265.02333333333337,1517,126,26,United Kingdom,1,0.9374658479349376,3057.0235880721284,2865.8552101491427,Very High,UK,Protect loyalty
17470,6,1501.4,250.2333333333333,1056,58,22,United Kingdom,1,0.8729424025542845,1712.55663766809,1494.9633057962697,High,UK,Protect loyalty
17471,1,321.65000000000003,321.65000000000003,153,19,100,United Kingdom,1,0.4439147209832358,623.2190523352626,276.65611172884473,Medium,UK,Low-cost nurture
17472,1,224.81,224.81,96,48,254,United Kingdom,1,0.2752674280761764,364.6407177899202,100.3737125578822,Low,UK,Low-cost nurture
17473,2,607.0,303.5,270,33,34,United Kingdom,1,0.6669201768545525,889.7073158648353,593.3637604453652,Medium,UK,Low-cost nurture
17474,1,1047.0,1047.0,200,6,225,United Kingdom,1,0.3433511375775255,1729.0474852840005,593.6704209978213,Medium,UK,Win back now
17476,2,489.86,244.93,224,29,21,United Kingdom,1,0.6645829048536988,760.2114041294245,505.2235032592421,Medium,UK,Low-cost nurture
17477,2,1144.3,572.15,225,44,238,United Kingdom,1,0.4678584905407132,1242.327732454173,581.2335776628764,Medium,UK,Win back now
17478,2,1272.8000000000002,636.4000000000001,516,40,34,United Kingdom,1,0.7137558479005832,1634.848012841018,1166.8823295939244,High,UK,Protect loyalty
17479,1,389.2600000000001,389.2600000000001,266,18,258,United Kingdom,1,0.3037419582999734,656.1079771013716,199.28752182100476,Low,UK,Low-cost nurture
17480,1,370.41,370.41,243,24,70,United Kingdom,1,0.5034108691743329,704.7578842580763,354.78277907182206,Medium,UK,Low-cost nurture
17482,2,775.64,387.8200000000001,240,50,113,United Kingdom,1,0.5966051594718864,975.9773966220064,582.2731503526287,Medium,UK,Win back now
17483,1,177.69,177.69,74,7,40,United Kingdom,1,0.4454501507156073,438.36779594202704,195.27100077124456,Low,UK,Low-cost nurture
17484,2,209.57,104.785,339,14,202,United Kingdom,1,0.4378641794022843,355.4477902938264,155.63785501736152,Low,UK,Low-cost nurture
17487,1,160.55,160.55,37,8,354,United Kingdom,1,0.1504992577197384,306.64403224946983,46.14969923773273,Low,UK,Low-cost nurture
17488,1,336.5,336.5,136,18,267,United Kingdom,1,0.271348510905923,570.050007015889,154.68222054567246,Low,UK,Low-cost nurture
17490,2,658.1800000000001,329.09000000000003,397,37,14,United Kingdom,1,0.7026398123656306,960.69202060823,675.0204611013253,High,UK,Grow customer value
17491,7,2094.8,299.25714285714287,1349,52,8,United Kingdom,1,0.8995259014915212,2337.882276662209,2102.9856624956237,Very High,UK,Protect loyalty
17492,2,747.85,373.925,295,23,104,United Kingdom,1,0.5982897751704394,1047.056966123742,626.4434768528158,Medium,UK,Win back now
17493,1,100.91,100.91,62,8,11,United Kingdom,1,0.4525423700046416,274.98915285227474,124.44424295733704,Low,UK,Low-cost nurture
17494,1,54.7,54.7,26,3,127,United Kingdom,1,0.2717994644780502,163.9172966242329,44.55263344115622,Low,UK,Low-cost nurture
17495,1,309.16,309.16,138,21,16,United Kingdom,1,0.5343958756724918,635.5410581630125,339.6305203028451,Medium,UK,Low-cost nurture
17496,3,1141.84,380.6133333333334,596,49,189,United Kingdom,1,0.6260519362309572,1229.77362065575,769.9021563372869,High,UK,Win back now
17497,2,287.25,143.625,59,7,16,United Kingdom,1,0.5829266454676547,559.562128561934,326.1836745333487,Medium,UK,Low-cost nurture
17499,1,718.51,718.51,375,31,187,United Kingdom,1,0.4183457360563119,1095.3687576615025,458.2428491769891,Medium,UK,Win back now
17504,9,6493.14,721.46,3756,160,6,United Kingdom,1,0.943291764012175,5447.815530767165,5138.879522030283,Very High,UK,Protect loyalty
17505,3,1289.64,429.88000000000005,686,47,176,United Kingdom,1,0.6477461924122093,1385.661223036148,897.55678119491,High,UK,Win back now
17508,7,4191.92,598.8457142857143,2602,180,7,Greece,0,0.9315234450448469,4652.228094764757,4333.6595419696905,Very High,Non-UK,Protect loyalty
17510,1,206.08,206.08,208,15,46,United Kingdom,1,0.4940904298018366,462.6694044878731,228.60052491957305,Low,UK,Low-cost nurture
17511,29,81070.49,2795.534137931035,52625,416,6,United Kingdom,1,0.9905983967577284,47540.45817699874,47093.5016512628,Very High,UK,Protect loyalty
17512,8,2542.83,317.85375,2681,64,78,United Kingdom,1,0.893894291665841,2586.3954148733574,2311.9640973459987,Very High,UK,Protect loyalty
17513,2,645.6,322.8,186,12,34,United Kingdom,1,0.6404276318169002,1044.217183113365,668.7455376838068,High,UK,Win back now
17514,1,313.35,313.35,149,41,295,United Kingdom,1,0.2590831388401325,478.50605443876486,123.97285053800256,Low,UK,Low-cost nurture
17515,5,963.49,192.698,284,76,20,United Kingdom,1,0.8258669514934449,1118.9056691175474,924.067213962842,High,UK,Protect loyalty
17516,1,182.62,182.62,108,55,4,United Kingdom,1,0.5369715819188262,367.7992241923271,197.4977312430709,Low,UK,Low-cost nurture
17518,2,329.42,164.71,267,71,51,United Kingdom,1,0.6412530305265758,481.49029625578254,308.75711164315936,Medium,UK,Low-cost nurture
17519,9,2930.15,325.57222222222225,1994,99,68,United Kingdom,1,0.907662475463514,2792.710802116065,2534.8387999023635,Very High,UK,Protect loyalty
17521,2,554.85,277.425,287,29,20,United Kingdom,1,0.6775717907549255,847.9359808027575,574.5375009580586,Medium,UK,Grow customer value
17524,2,394.14,197.07,272,34,64,United Kingdom,1,0.6218803617637834,603.7402952492703,375.4542332209896,Medium,UK,Low-cost nurture
17525,2,739.2,369.6,256,13,23,United Kingdom,1,0.6678313107543142,1175.6132935393252,785.111366764564,High,UK,Win back now
17526,8,2743.34,342.9175,1132,56,1,United Kingdom,1,0.9132591307871364,2929.2747657382465,2675.186926394804,Very High,UK,Protect loyalty
17529,2,1240.25,620.125,790,78,236,United Kingdom,1,0.5287717423888331,1271.823451938946,672.5043026927367,High,UK,Win back now
17530,2,424.57,212.285,227,78,208,United Kingdom,1,0.474857296621805,518.8627207302118,246.38574888378292,Low,UK,Low-cost nurture
17531,2,970.12,485.06,336,43,153,United Kingdom,1,0.5702617955233449,1167.712187280086,665.9016485728342,High,UK,Win back now
17532,1,65.34,65.34,30,4,11,United Kingdom,1,0.4007955381895116,203.08581203670465,81.39588733390502,Low,UK,Low-cost nurture
17533,1,34.8,34.8,24,1,60,United Kingdom,1,0.3066042894138041,129.19429804551731,39.61152594856106,Low,UK,Low-cost nurture
17534,4,1445.47,361.3675,757,69,77,United Kingdom,1,0.7899617053000446,1550.6969334176017,1224.9911939261185,High,UK,Protect loyalty
17536,2,288.33,144.16500000000002,195,13,46,United Kingdom,1,0.6019275882413289,523.4015269918849,315.04981882405406,Medium,UK,Low-cost nurture
17539,4,1176.84,294.21,708,132,243,United Kingdom,1,0.6430262909523983,1060.471620349179,681.9111326934124,High,UK,Win back now
17540,4,1011.7,252.925,394,28,9,United Kingdom,1,0.804496166841993,1333.5704284452677,1072.852297898052,High,UK,Protect loyalty
17541,1,119.86,119.86,44,31,135,United Kingdom,1,0.3379969968444504,245.81881463216632,83.08602111353487,Low,UK,Low-cost nurture
17542,2,170.1,85.05000000000001,189,34,267,United Kingdom,1,0.3561732321004934,253.89192818843196,90.42950866710018,Low,UK,Low-cost nurture
17543,1,120.05,120.05,62,13,175,United Kingdom,1,0.2961186169233343,264.9477628340141,78.45596508733985,Low,UK,Low-cost nurture
17544,3,944.82,314.94,410,80,16,United Kingdom,1,0.7764567919321251,1127.3491890967969,875.3379347533815,High,UK,Protect loyalty
17545,3,767.54,255.84666666666664,345,112,16,United Kingdom,1,0.7710342164226036,907.8641223189912,699.9943021704181,High,UK,Grow customer value
17547,2,727.85,363.925,223,22,1,United Kingdom,1,0.692681035438292,1109.9485312667414,768.8402979210578,High,UK,Protect loyalty
17548,3,627.96,209.32,436,17,4,United Kingdom,1,0.7560735798397836,969.4556063839694,732.979770814476,High,UK,Protect loyalty
17550,6,2239.48,373.2466666666666,882,218,23,United Kingdom,1,0.8866999925242706,2036.7724656060925,1806.0061300265625,Very High,UK,Protect loyalty
17552,8,1856.36,232.045,1232,61,64,United Kingdom,1,0.8839941237600153,1994.7937837577904,1763.3859829548933,Very High,UK,Protect loyalty
17553,3,2270.0,756.6666666666666,1240,2,98,United Kingdom,1,0.7147833526527002,3327.9957319592763,2378.7959469037287,Very High,UK,Protect loyalty
17555,3,565.43,188.47666666666663,391,137,51,United Kingdom,1,0.7396129978879379,669.5711361610626,495.22351531531615,Medium,UK,Grow customer value
17556,1,142.77,142.77,83,8,5,United Kingdom,1,0.4825217168391296,370.8304634387498,178.93375187471565,Low,UK,Low-cost nurture
17557,1,34.0,34.0,4,1,358,United Kingdom,1,0.084204004343411,97.36094454362282,8.198181397229815,Low,UK,Low-cost nurture
17558,1,259.17,259.17,54,28,19,United Kingdom,1,0.4963745630048721,520.794712857376,258.50924800982784,Medium,UK,Low-cost nurture
17559,1,167.62,167.62,270,12,138,United Kingdom,1,0.3903787986080483,373.0033667144228,145.61260617473363,Low,UK,Low-cost nurture
17560,4,1040.85,260.2125,953,21,21,United Kingdom,1,0.8131819152578046,1419.8797072484722,1154.6204997760035,High,UK,Protect loyalty
17561,3,537.9,179.29999999999998,237,129,16,United Kingdom,1,0.7534403203726999,659.11097908007,496.6007872392519,Medium,UK,Grow customer value
17563,2,392.38,196.19,256,27,204,United Kingdom,1,0.4609836866641627,552.916040088807,254.88527457588825,Medium,UK,Low-cost nurture
17565,1,131.83,131.83,67,30,212,United Kingdom,1,0.2796534643268433,253.2822273487501,70.8312523304971,Low,UK,Low-cost nurture
17567,1,506.6,506.6,276,31,67,United Kingdom,1,0.52784910936887,893.3509254695444,471.5544903629548,Medium,UK,Low-cost nurture
17568,1,374.45,374.45,275,61,259,United Kingdom,1,0.321873077606876,551.168481755611,177.4062955025878,Low,UK,Low-cost nurture
17570,1,100.0,100.0,1,1,7,United Kingdom,1,0.313492534612548,308.74846990835164,96.79034038931518,Low,UK,Low-cost nurture
17571,1,205.24,205.24,115,53,168,United Kingdom,1,0.3628044298503849,358.44259438044804,130.04456108829123,Low,UK,Low-cost nurture
17572,6,425.46,70.91000000000001,232,13,14,United Kingdom,1,0.8091095730303566,698.2027156519671,564.9225011497986,Medium,UK,Grow customer value
17575,1,171.7,171.7,72,5,293,United Kingdom,1,0.2003415955038696,361.3025627365332,72.38393187827403,Low,UK,Low-cost nurture
17576,22,5147.12,233.96,2616,229,7,United Kingdom,1,0.9710816692651688,4655.554942410201,4520.924064831404,Very High,UK,Protect loyalty
17577,2,348.75,174.375,179,20,271,United Kingdom,1,0.3664084322971939,489.0323590695212,179.1855800292617,Low,UK,Low-cost nurture
17578,6,903.87,150.645,391,52,100,United Kingdom,1,0.7940764352007987,1050.2532613490682,833.9813658300809,High,UK,Protect loyalty
17579,1,304.38,304.38,117,43,204,United Kingdom,1,0.3366786824100037,496.7275117632464,167.23756417724942,Low,UK,Low-cost nurture
17580,2,325.3,162.65,135,39,2,United Kingdom,1,0.6584515462989682,525.0130909755369,345.6956815800432,Medium,UK,Low-cost nurture
17581,18,6925.93,384.7738888888889,3604,238,19,United Kingdom,1,0.9670370548431456,5777.193821674378,5586.760498570008,Very High,UK,Protect loyalty
17582,4,1271.68,317.92,480,78,72,United Kingdom,1,0.7810004146828728,1367.714217962828,1068.1853713966298,High,UK,Protect loyalty
17583,1,135.95,135.95,55,7,186,United Kingdom,1,0.2776974620498185,310.9813066731619,86.35871960807334,Low,UK,Low-cost nurture
17584,4,4067.12,1016.78,2006,73,93,United Kingdom,1,0.825521495459098,3677.536620813631,3035.8855308196667,Very High,UK,Protect loyalty
17585,3,948.03,316.01,860,147,71,United Kingdom,1,0.7597258209515331,1020.5430251370756,775.3328875886259,High,UK,Protect loyalty
17586,1,167.4,167.4,68,8,245,United Kingdom,1,0.240476542241766,349.55183661125244,84.05901700253274,Low,UK,Low-cost nurture
17587,1,176.71,176.71,67,42,254,United Kingdom,1,0.2562819464367914,300.97796469446547,77.1352186264815,Low,UK,Low-cost nurture
17588,4,1699.35,424.8375,703,29,22,United Kingdom,1,0.8206520723687482,2048.671617460117,1681.2466084716807,Very High,UK,Protect loyalty
17589,14,11433.77,816.6978571428571,7073,526,11,United Kingdom,1,0.968642943678478,7927.31670371626,7678.739387359286,Very High,UK,Protect loyalty
17591,1,135.65,135.65,28,19,317,United Kingdom,1,0.17245464470781,248.01421049128317,42.77120255276223,Low,UK,Low-cost nurture
17592,1,148.3,148.3,38,13,364,United Kingdom,1,0.1480281255292562,270.14867062206025,39.98960132640402,Low,UK,Low-cost nurture
17593,6,4168.46,694.7433333333333,2506,146,35,United Kingdom,1,0.90182523368939,3624.0309022686665,3268.242515336012,Very High,UK,Protect loyalty
17594,2,1504.7,752.35,818,46,75,United Kingdom,1,0.6967312537274095,1806.1895757397535,1258.4287275745364,High,UK,Protect loyalty
17596,6,1684.77,280.795,2634,148,65,United Kingdom,1,0.8758473791727692,1658.035206978075,1452.185790607927,High,UK,Protect loyalty
17597,4,1439.72,359.92999999999995,1039,62,44,United Kingdom,1,0.8189788268269854,1615.0183416242946,1322.6658267275284,High,UK,Protect loyalty
17598,1,409.98,409.98,126,10,7,United Kingdom,1,0.5387172627363628,879.2789416655019,473.6827446357652,Medium,UK,Low-cost nurture
17599,1,52.05,52.05,11,3,103,United Kingdom,1,0.2685841924816229,158.0620367152567,42.452964493167855,Low,UK,Low-cost nurture
17601,1,297.07,297.07,192,60,6,United Kingdom,1,0.5747635386859553,551.4548976624319,316.9561684061607,Medium,UK,Low-cost nurture
17602,8,2300.01,287.50125,1764,210,98,United Kingdom,1,0.8865206768305646,2019.0782708074184,1789.9546352100783,Very High,UK,Protect loyalty
17603,3,1393.66,464.5533333333333,564,93,243,United Kingdom,1,0.5850684468179446,1290.1490553863523,754.8255039985315,High,UK,Win back now
17604,4,633.02,158.255,445,106,48,United Kingdom,1,0.7833407416444247,749.6382847606138,587.2222099494337,Medium,UK,Grow customer value
17605,1,160.75,160.75,71,13,216,United Kingdom,1,0.2716112591167977,328.1100762158856,89.11839092990515,Low,UK,Low-cost nurture
17606,1,87.30000000000001,87.30000000000001,42,6,363,United Kingdom,1,0.1342267081152684,189.16166259316464,25.39054727149161,Low,UK,Low-cost nurture
17607,1,333.81,333.81,269,22,2,United Kingdom,1,0.5771120731244863,689.4445224914119,397.8867576793403,Medium,UK,Low-cost nurture
17608,2,296.07,148.035,299,90,75,United Kingdom,1,0.6203519309854735,421.1041241100595,261.23275653762187,Medium,UK,Low-cost nurture
17609,6,782.12,130.35333333333332,602,143,28,United Kingdom,1,0.856716660360179,880.638138467025,754.4573649732746,High,UK,Grow customer value
17610,5,1511.94,302.38800000000003,893,114,166,United Kingdom,1,0.7623115957160789,1413.5605390599123,1077.5735901720425,High,UK,Protect loyalty
17611,13,4376.41,336.6469230769231,2791,403,47,United Kingdom,1,0.9481310402919356,3480.88400663945,3300.3341743506226,Very High,UK,Protect loyalty
17612,12,3346.41,278.8675,1713,130,5,United Kingdom,1,0.9442313134728608,3237.592141559966,3057.035880314579,Very High,UK,Protect loyalty
17615,3,392.2,130.73333333333332,238,35,13,United Kingdom,1,0.7281802521460243,592.0707861849745,431.1342543724696,Medium,UK,Grow customer value
17616,1,163.2,163.2,64,1,77,United Kingdom,1,0.3719702997338433,467.1085769314322,173.75051736943385,Low,UK,Low-cost nurture
17617,1,385.19,385.19,249,18,184,United Kingdom,1,0.3754616218091627,688.4477568747824,258.485711327086,Medium,UK,Low-cost nurture
17618,8,3071.36,383.92,1479,175,9,United Kingdom,1,0.9212563418564818,2808.7588742375888,2587.586925637051,Very High,UK,Protect loyalty
17621,3,1795.22,598.4066666666666,596,40,30,United Kingdom,1,0.7827402963002199,2083.031881384493,1630.4729920377024,Very High,UK,Protect loyalty
17622,2,1130.21,565.105,379,19,223,United Kingdom,1,0.4873989426256895,1383.2337635674985,674.1866737669517,High,UK,Win back now
17623,6,1838.72,306.4533333333334,534,108,35,United Kingdom,1,0.8639681528660664,1843.8532170618591,1593.0304581010887,Very High,UK,Protect loyalty
17624,2,725.15,362.575,404,46,63,United Kingdom,1,0.6623135420127249,977.6457662503946,647.5080302790433,High,UK,Win back now
17625,4,3958.5,989.625,2325,304,72,United Kingdom,1,0.8548494978588743,3093.373336591026,2644.3686434748693,Very High,UK,Protect loyalty
17626,1,254.0,254.0,202,18,228,United Kingdom,1,0.3102343329332879,467.7073250948525,145.09887000881398,Low,UK,Low-cost nurture
17627,1,296.36,296.36,676,10,104,United Kingdom,1,0.4779212763688513,639.4553364844834,305.6093105935376,Medium,UK,Low-cost nurture
17629,2,641.4,320.7,274,29,14,United Kingdom,1,0.6867340675604511,960.9339064168544,659.9060502104003,High,UK,Grow customer value
17631,4,470.16,117.54,257,28,0,United Kingdom,1,0.7819748538099439,703.6050710363468,550.2014725635825,Medium,UK,Grow customer value
17633,3,732.55,244.1833333333333,255,29,5,United Kingdom,1,0.7525450170012576,1026.7734291187974,772.693227672645,High,UK,Protect loyalty
17635,3,1265.58,421.86,770,60,50,United Kingdom,1,0.7695763995369685,1466.002685349535,1128.2010683028227,High,UK,Protect loyalty
17638,2,842.4000000000001,421.2000000000001,432,2,273,United Kingdom,1,0.3906206570294729,1307.9544189435635,510.9140144923373,Medium,UK,Win back now
17639,5,506.67,101.334,527,54,13,United Kingdom,1,0.8253594468663676,693.1863616380938,572.127912016927,Medium,UK,Grow customer value
17640,5,2547.28,509.456,1442,47,5,United Kingdom,1,0.8774741525819008,2776.9418687578404,2436.694713057486,Very High,UK,Protect loyalty
17642,3,1112.2,370.73333333333335,1001,58,55,United Kingdom,1,0.7683460825140958,1321.9444116111977,1015.710809962865,High,UK,Protect loyalty
17643,1,338.15000000000003,338.15000000000003,155,23,131,United Kingdom,1,0.415575383569245,620.689860452021,257.9434268348897,Medium,UK,Low-cost nurture
17644,9,3132.96,348.1066666666667,1676,89,20,United Kingdom,1,0.9225720050725772,3096.093509495912,2856.3691969478355,Very High,UK,Protect loyalty
17646,9,2890.4,321.1555555555556,985,98,43,United Kingdom,1,0.9083298670412832,2784.674079990758,2529.402636831313,Very High,UK,Protect loyalty
17647,2,198.6,99.3,52,5,295,United Kingdom,1,0.2666692211231696,341.37734952861206,91.034831907887,Low,UK,Low-cost nurture
17648,1,418.87,418.87,467,34,11,United Kingdom,1,0.6025018138241905,794.8187358695253,478.8797300228392,Medium,UK,Low-cost nurture
17649,2,710.4,355.2,324,45,95,United Kingdom,1,0.6210021799546982,935.98854939619,581.2509295876697,Medium,UK,Low-cost nurture
17651,6,1758.52,293.08666666666664,974,84,124,United Kingdom,1,0.8190903031290169,1724.6330593511143,1412.630215370228,High,UK,Protect loyalty
17655,2,337.44,168.72,152,20,8,United Kingdom,1,0.6463361312850984,583.1828791964385,376.9321659715309,Medium,UK,Low-cost nurture
17657,1,126.0,126.0,60,7,56,United Kingdom,1,0.407982475429659,323.75296923390295,132.08553781574994,Low,UK,Low-cost nurture
17659,2,587.53,293.765,227,34,11,United Kingdom,1,0.6834842036303183,875.8500323186252,598.629661838884,Medium,UK,Grow customer value
17660,1,163.47,163.47,138,42,363,United Kingdom,1,0.188000562082419,262.0952968425023,49.27406312554889,Low,UK,Low-cost nurture
17662,2,412.92,206.46,184,14,287,United Kingdom,1,0.3508260911910484,579.2298949401684,203.20895994286093,Low,UK,Low-cost nurture
17663,10,3372.92,337.29200000000003,1500,112,43,United Kingdom,1,0.9224050896393824,3164.664686081332,2919.102813443438,Very High,UK,Protect loyalty
17664,2,561.59,280.795,454,31,100,United Kingdom,1,0.6121717574425258,804.6367185627489,492.57587410534506,Medium,UK,Low-cost nurture
17665,1,563.1,563.1,690,19,119,United Kingdom,1,0.4974987599779572,1007.1565369402996,501.0591282314927,Medium,UK,Win back now
17666,3,1319.64,439.88,956,17,103,United Kingdom,1,0.7135927088566155,1691.687397532584,1207.1757925438749,High,UK,Protect loyalty
17667,4,1895.19,473.7975,1159,83,61,United Kingdom,1,0.8194415513032645,1941.430453550312,1590.8887826046682,Very High,UK,Protect loyalty
17669,3,2735.63,911.8766666666668,1589,56,88,United Kingdom,1,0.7775504776679225,2769.504536735096,2153.429575441852,Very High,UK,Protect loyalty
17671,1,436.45,436.45,215,22,1,United Kingdom,1,0.5802861353476237,860.1904967066519,499.1566189966559,Medium,UK,Low-cost nurture
17672,5,2600.46,520.092,1068,93,43,United Kingdom,1,0.859306592407564,2517.5132602797958,2163.315741031888,Very High,UK,Protect loyalty
17673,7,2578.91,368.4157142857143,1822,151,1,United Kingdom,1,0.9151537160200328,2478.7213442452385,2268.411049164201,Very High,UK,Protect loyalty
17675,39,17268.2,442.774358974359,7820,173,6,United Kingdom,1,0.9872019978460312,14559.914863735676,14373.577041947983,Very High,UK,Protect loyalty
17676,4,1077.46,269.365,842,53,42,United Kingdom,1,0.8072851086361034,1288.4310607563805,1040.1312088528446,High,UK,Protect loyalty
17677,24,18713.08,779.7116666666667,11149,231,25,United Kingdom,1,0.980447547760528,13985.222457397149,13711.7770632405,Very High,UK,Protect loyalty
17678,1,301.65,301.65,161,12,229,United Kingdom,1,0.3017927178654808,562.5132156980252,169.76239220075846,Low,UK,Low-cost nurture
17679,5,1585.5,317.1,1026,41,147,United Kingdom,1,0.7687203755570451,1688.1001281691315,1297.6769645040708,High,UK,Protect loyalty
17680,2,313.05,156.525,59,9,9,United Kingdom,1,0.5977744388619115,588.5439057901436,351.8165030293008,Medium,UK,Low-cost nurture
17681,5,731.2,146.24,450,12,223,United Kingdom,1,0.6307050230560877,945.5007000364388,596.3320408160292,Medium,UK,Low-cost nurture
17682,5,1590.95,318.19,914,53,67,United Kingdom,1,0.8267508908564061,1745.627537250536,1443.199121525355,High,UK,Protect loyalty
17683,3,819.01,273.00333333333333,781,41,11,United Kingdom,1,0.7838581675896295,1098.6871230482104,861.214875026892,High,UK,Protect loyalty
17685,5,2299.12,459.824,1567,55,18,United Kingdom,1,0.871974845143831,2480.4145041330385,2162.859053133918,Very High,UK,Protect loyalty
17686,2,2557.35,1278.6750000000002,1105,127,49,United Kingdom,1,0.759181973650983,2563.089855447599,1945.851615103521,Very High,UK,Protect loyalty
17687,1,432.68,432.68,210,26,46,United Kingdom,1,0.5323894786565394,808.3537883814728,430.35905196645086,Medium,UK,Low-cost nurture
17688,1,304.2,304.2,114,19,19,United Kingdom,1,0.5218430000362746,630.6184560906476,329.08382700458725,Medium,UK,Low-cost nurture
17689,2,317.08,158.54000000000002,300,17,14,United Kingdom,1,0.657487036133766,567.9962440603775,373.4501670423688,Medium,UK,Low-cost nurture
17690,5,2237.0,447.4,1170,92,8,United Kingdom,1,0.8760823653609343,2287.8536663719005,2004.3482516347808,Very High,UK,Protect loyalty
17691,2,347.15,173.575,181,23,25,United Kingdom,1,0.6378766257572422,581.6512345802684,371.0217268815957,Medium,UK,Low-cost nurture
17692,8,2234.86,279.3575,1666,67,22,United Kingdom,1,0.908683951705265,2393.1714314048827,2174.636473397134,Very High,UK,Protect loyalty
17694,2,1412.85,706.425,1309,45,137,United Kingdom,1,0.647969284845535,1649.7558466514715,1068.991116124494,High,UK,Win back now
17695,3,980.7,326.9,1030,20,20,United Kingdom,1,0.7794229078106849,1384.5695847133145,1079.165251783484,High,UK,Protect loyalty
17696,19,5393.88,283.8884210526316,4135,155,8,United Kingdom,1,0.9684625160057004,5018.863905596357,4860.581565504043,Very High,UK,Protect loyalty
17699,2,442.0,221.0,208,17,102,United Kingdom,1,0.5635607068430819,695.0678391902493,391.7129227579505,Medium,UK,Low-cost nurture
17700,10,4145.33,414.533,2203,173,7,United Kingdom,1,0.9402646137352632,3697.708403479268,3476.8243637030705,Very High,UK,Protect loyalty
17702,2,1319.67,659.835,800,69,9,United Kingdom,1,0.7567303040649246,1624.27705571373,1229.1396702559314,High,UK,Protect loyalty
17703,1,296.1,296.1,307,23,44,United Kingdom,1,0.531624076470225,601.7488161549553,319.90415865542934,Medium,UK,Low-cost nurture
17705,2,260.38,130.19,338,16,81,United Kingdom,1,0.5828807622148391,461.3557966972449,268.91541843112446,Medium,UK,Low-cost nurture
17706,14,9767.66,697.6899999999999,3925,254,9,United Kingdom,1,0.9635854253109962,7512.753574185993,7239.179848038717,Very High,UK,Protect loyalty
17707,6,456.9,76.15,402,9,2,United Kingdom,1,0.8266461873570203,785.8441678517712,649.615085211417,High,UK,Grow customer value
17708,2,620.85,310.425,297,37,28,United Kingdom,1,0.6784619083466861,900.3714727992508,610.867747656296,Medium,UK,Grow customer value
